ER,Frequency,Country full,Ctry,Location,DOC,CoordLat,NS,CoordLong,WE,Cat,Stat,Remarks,ChDate,DR,Key,PolyID,FIR name,ChBy,Service
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D10'25""",S,"040D07'19""",W,ICAO,,,2017-05-21 14:56:45,E,703728,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D10'25""",S,"040D07'19""",W,ICAO,,,2017-05-21 14:56:45,E,703749,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D10'31""",S,"040D16'29""",W,ICAO,,,2017-05-21 14:56:45,E,703692,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D10'31""",S,"040D16'29""",W,ICAO,,,2017-05-21 14:56:45,E,703704,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D11'29""",S,"040D18'11""",W,ICAO,,,2017-05-21 14:56:45,E,703693,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D11'29""",S,"040D18'11""",W,ICAO,,,2017-05-21 14:56:45,E,703705,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D13'29""",S,"040D21'00""",W,ICAO,,,2017-05-21 14:56:45,E,703955,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D13'29""",S,"040D21'00""",W,ICAO,,,2017-05-21 14:56:45,E,703967,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D14'00""",S,"040D24'54""",W,ICAO,,,2017-05-21 14:56:45,E,703694,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D14'00""",S,"040D24'54""",W,ICAO,,,2017-05-21 14:56:45,E,703706,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D14'09""",S,"040D27'06""",W,ICAO,,,2017-05-21 14:56:45,E,703699,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D14'09""",S,"040D27'06""",W,ICAO,,,2017-05-21 14:56:45,E,703711,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D14'39""",S,"039D21'29""",W,ICAO,,,2017-05-21 14:56:45,E,703888,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D14'39""",S,"039D21'29""",W,ICAO,,,2017-05-21 14:56:45,E,703902,,,RWitzen,AOC
ER-BRA-223,130.025,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D15'16""",S,"040D22'48""",W,ICAO,,,2017-05-21 14:56:45,E,704398,,,RWitzen,AOC
ER-BRA-223,130.025,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D15'16""",S,"040D22'48""",W,ICAO,,,2017-05-21 14:56:45,E,704400,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D15'38""",S,"040D25'15""",W,ICAO,,,2017-05-21 14:56:45,E,703701,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D15'38""",S,"040D25'15""",W,ICAO,,,2017-05-21 14:56:45,E,703713,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D16'39""",S,"040D20'22""",W,ICAO,,,2017-05-21 14:56:45,E,703702,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D16'39""",S,"040D20'22""",W,ICAO,,,2017-05-21 14:56:45,E,703714,,,RWitzen,AOC
ER-BRA-179,131.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,703761,,,RWitzen,AOC
ER-BRA-179,131.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,703766,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D20'49""",S,"040D11'54""",W,ICAO,,,2017-05-21 14:56:45,E,703734,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D20'49""",S,"040D11'54""",W,ICAO,,,2017-05-21 14:56:45,E,703755,,,RWitzen,AOC
,130.85,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D21'26""",S,"040D05'26""",W,ICAO,,,2017-05-21 14:56:45,E,703432,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D21'26""",S,"040D05'26""",W,ICAO,,,2017-05-21 14:56:45,E,703720,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D21'26""",S,"040D05'26""",W,ICAO,,,2017-05-21 14:56:45,E,703741,,,RWitzen,AOC
,126.9,Brazil,B,BACIA DE CAMPOS,TWR 25/40,"22D21'26""",S,"040D05'25""",W,ICAO,,,2017-05-21 14:56:45,E,704972,,,RWitzen,TWR
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D21'42""",S,"041D40'59""",W,ICAO,,,2017-05-21 14:56:45,E,703947,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D21'42""",S,"041D40'59""",W,ICAO,,,2017-05-21 14:56:45,E,703960,,,RWitzen,AOC
ER-BRA-188,130.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D22'08""",S,"040D10'22""",W,ICAO,,,2017-05-21 14:56:45,E,703860,,,RWitzen,AOC
ER-BRA-188,130.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D22'08""",S,"040D10'22""",W,ICAO,,,2017-05-21 14:56:45,E,703866,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D22'20""",S,"040D01'31""",W,ICAO,,,2017-05-21 14:56:45,E,703732,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D22'20""",S,"040D01'31""",W,ICAO,,,2017-05-21 14:56:45,E,703753,,,RWitzen,AOC
,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D22'22""",S,"040D25'07""",W,ICAO,,,2017-05-21 14:56:45,E,703386,,,RWitzen,AOC
,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D22'22""",S,"040D25'07""",W,ICAO,,,2017-05-21 14:56:45,E,703390,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D22'23""",S,"040D25'07""",W,ICAO,,,2017-05-21 14:56:45,E,703696,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D22'23""",S,"040D25'07""",W,ICAO,,,2017-05-21 14:56:45,E,703708,,,RWitzen,AOC
,131.15,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D23'03""",S,"040D46'05""",W,ICAO,,,2017-05-21 14:56:45,E,703475,,,RWitzen,AOC
,131.15,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D23'03""",S,"040D46'05""",W,ICAO,,,2017-05-21 14:56:45,E,703477,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D23'04""",S,"041D43'05""",W,ICAO,,,2017-05-21 14:56:45,E,703953,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D23'04""",S,"041D43'05""",W,ICAO,,,2017-05-21 14:56:45,E,703965,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D23'50""",S,"040D03'22""",W,ICAO,,,2017-05-21 14:56:45,E,703721,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D23'50""",S,"040D03'22""",W,ICAO,,,2017-05-21 14:56:45,E,703742,,,RWitzen,AOC
ER-BRA-190,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D24'00""",S,"040D03'00""",W,ICAO,,,2017-05-21 14:56:45,E,703931,,,RWitzen,AOC
ER-BRA-190,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D24'00""",S,"040D03'00""",W,ICAO,,,2017-05-21 14:56:45,E,703937,,,RWitzen,AOC
,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D24'35""",S,"040D17'53""",W,ICAO,,,2017-05-21 14:56:45,E,703495,,,RWitzen,AOC
,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D24'35""",S,"040D17'53""",W,ICAO,,,2017-05-21 14:56:45,E,703496,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'00""",S,"039D59'00""",W,ICAO,,,2017-05-21 14:56:45,E,703889,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'00""",S,"039D59'00""",W,ICAO,,,2017-05-21 14:56:45,E,703892,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'00""",S,"039D59'00""",W,ICAO,,,2017-05-21 14:56:45,E,703896,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'00""",S,"039D59'00""",W,ICAO,,,2017-05-21 14:56:45,E,703903,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'00""",S,"039D59'00""",W,ICAO,,,2017-05-21 14:56:45,E,703907,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'00""",S,"039D59'00""",W,ICAO,,,2017-05-21 14:56:45,E,703911,,,RWitzen,AOC
ER-BRA-172,130.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'02""",S,"039D52'26""",W,ICAO,,,2017-05-21 14:56:45,E,703643,,,RWitzen,AOC
ER-BRA-172,130.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'02""",S,"039D52'26""",W,ICAO,,,2017-05-21 14:56:45,E,703653,,,RWitzen,AOC
ER-BRA-224,130.075,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'24""",S,"041D40'47""",W,ICAO,,,2017-05-21 14:56:45,E,704422,,,RWitzen,AOC
ER-BRA-224,130.075,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'24""",S,"041D40'47""",W,ICAO,,,2017-05-21 14:56:45,E,704428,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'35""",S,"040D01'46""",W,ICAO,,,2017-05-21 14:56:45,E,703718,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'35""",S,"040D01'46""",W,ICAO,,,2017-05-21 14:56:45,E,703739,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'51""",S,"040D28'57""",W,ICAO,,,2017-05-21 14:56:45,E,703700,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D25'51""",S,"040D28'57""",W,ICAO,,,2017-05-21 14:56:45,E,703712,,,RWitzen,AOC
,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'00""",S,"039D58'00""",W,ICAO,,,2017-05-21 14:56:45,E,703388,,,RWitzen,AOC
,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'00""",S,"039D58'00""",W,ICAO,,,2017-05-21 14:56:45,E,703392,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'13""",S,"040D25'33""",W,ICAO,,,2017-05-21 14:56:45,E,703697,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'13""",S,"040D25'33""",W,ICAO,,,2017-05-21 14:56:45,E,703709,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'13""",S,"040D04'05""",W,ICAO,,,2017-05-21 14:56:45,E,703723,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'13""",S,"040D04'05""",W,ICAO,,,2017-05-21 14:56:45,E,703744,,,RWitzen,AOC
ER-BRA-222,130.0,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'15""",S,"040D25'35""",W,ICAO,,,2017-05-21 14:56:45,E,704391,,,RWitzen,AOC
ER-BRA-172,130.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'41""",S,"039D55'08""",W,ICAO,,,2017-05-21 14:56:45,E,703645,,,RWitzen,AOC
ER-BRA-172,130.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'41""",S,"039D55'08""",W,ICAO,,,2017-05-21 14:56:45,E,703655,,,RWitzen,AOC
ER-BRA-223,130.025,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'42""",S,"040D02'08""",W,ICAO,,,2017-05-21 14:56:45,E,704396,,,RWitzen,AOC
ER-BRA-179,131.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'57""",S,"040D24'48""",W,ICAO,,,2017-05-21 14:56:45,E,703762,,,RWitzen,AOC
ER-BRA-179,131.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D26'57""",S,"040D24'48""",W,ICAO,,,2017-05-21 14:56:45,E,703767,,,RWitzen,AOC
ER-BRA-190,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D27'01""",S,"041D41'31""",W,ICAO,,,2017-05-21 14:56:45,E,703927,,,RWitzen,AOC
ER-BRA-190,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D27'01""",S,"041D41'31""",W,ICAO,,,2017-05-21 14:56:45,E,703933,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D27'51""",S,"040D28'12""",W,ICAO,,,2017-05-21 14:56:45,E,703695,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D27'51""",S,"040D28'12""",W,ICAO,,,2017-05-21 14:56:45,E,703707,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D27'56""",S,"040D28'07""",W,ICAO,,,2017-05-21 14:56:45,E,703948,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D27'56""",S,"040D28'07""",W,ICAO,,,2017-05-21 14:56:45,E,703954,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D27'56""",S,"040D28'07""",W,ICAO,,,2017-05-21 14:56:45,E,703961,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D27'56""",S,"040D28'07""",W,ICAO,,,2017-05-21 14:56:45,E,703966,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D28'00""",S,"039D54'00""",W,ICAO,,,2017-05-21 14:56:45,E,703950,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D28'01""",S,"040D01'48""",W,ICAO,,,2017-05-21 14:56:45,E,703722,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D28'01""",S,"040D01'48""",W,ICAO,,,2017-05-21 14:56:45,E,703743,,,RWitzen,AOC
,131.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D28'03""",S,"039D57'43""",W,ICAO,,,2017-05-21 14:56:45,E,703522,,,RWitzen,AOC
,131.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D28'03""",S,"039D57'43""",W,ICAO,,,2017-05-21 14:56:45,E,703523,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D29'00""",S,"040D01'00""",W,ICAO,,,2017-05-21 14:56:45,E,703943,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D29'00""",S,"040D01'00""",W,ICAO,,,2017-05-21 14:56:45,E,703956,,,RWitzen,AOC
ER-BRA-188,130.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D29'03""",S,"040D01'04""",W,ICAO,,,2017-05-21 14:56:45,E,703859,,,RWitzen,AOC
ER-BRA-188,130.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D29'03""",S,"040D01'04""",W,ICAO,,,2017-05-21 14:56:45,E,703865,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D29'06""",S,"040D05'45""",W,ICAO,,,2017-05-21 14:56:45,E,703754,,,RWitzen,AOC
ER-BRA-188,130.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D29'24""",S,"040D00'57""",W,ICAO,,,2017-05-21 14:56:45,E,703862,,,RWitzen,AOC
ER-BRA-188,130.45,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D29'24""",S,"040D00'57""",W,ICAO,,,2017-05-21 14:56:45,E,703868,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D29'48""",S,"040D05'06""",W,ICAO,,,2017-05-21 14:56:45,E,703733,,,RWitzen,AOC
,130.375,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D32'05""",S,"041D19'50""",W,ICAO,,,2017-05-21 14:56:45,E,703356,,,RWitzen,AOC
,130.375,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D32'05""",S,"041D19'50""",W,ICAO,,,2017-05-21 14:56:45,E,703358,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D32'49""",S,"040D05'03""",W,ICAO,,,2017-05-21 14:56:45,E,703729,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D32'49""",S,"040D05'03""",W,ICAO,,,2017-05-21 14:56:45,E,703750,,,RWitzen,AOC
,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D32'51,92""",S,"040D04'07,26""",W,ICAO,,,2017-05-21 14:56:45,E,703380,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D33'09""",S,"040D16'03""",W,ICAO,,,2017-05-21 14:56:45,E,703717,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D33'09""",S,"040D16'03""",W,ICAO,,,2017-05-21 14:56:45,E,703738,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D33'54""",S,"040D07'26""",W,ICAO,,,2017-05-21 14:56:45,E,703730,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D33'54""",S,"040D07'26""",W,ICAO,,,2017-05-21 14:56:45,E,703751,,,RWitzen,AOC
ER-BRA-165,130.125,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D34'18""",S,"040D31'22""",W,ICAO,,,2017-05-21 14:56:45,E,703590,,,RWitzen,AOC
ER-BRA-165,130.125,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D34'18""",S,"040D31'22""",W,ICAO,,,2017-05-21 14:56:45,E,703597,,,RWitzen,AOC
ER-BRA-172,130.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D35'19""",S,"040D28'22""",W,ICAO,,,2017-05-21 14:56:45,E,703637,,,RWitzen,AOC
ER-BRA-172,130.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D35'19""",S,"040D28'22""",W,ICAO,,,2017-05-21 14:56:45,E,703647,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D36'00""",S,"040D58'06""",W,ICAO,,,2017-05-21 14:56:45,E,703890,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D36'00""",S,"040D58'06""",W,ICAO,,,2017-05-21 14:56:45,E,703904,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D36'17""",S,"040D58'01""",W,ICAO,,,2017-05-21 14:56:45,E,703885,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D36'17""",S,"040D58'01""",W,ICAO,,,2017-05-21 14:56:45,E,703899,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D36'46""",S,"040D05'41""",W,ICAO,,,2017-05-21 14:56:45,E,703735,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D36'46""",S,"040D05'41""",W,ICAO,,,2017-05-21 14:56:45,E,703756,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D37'22""",S,"039D59'26""",W,ICAO,,,2017-05-21 14:56:45,E,703736,,,RWitzen,AOC
ER-BRA-178,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D37'22""",S,"039D59'26""",W,ICAO,,,2017-05-21 14:56:45,E,703757,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D38'00""",S,"040D05'36""",W,ICAO,,,2017-05-21 14:56:45,E,703895,,,RWitzen,AOC
ER-BRA-189,130.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D38'00""",S,"040D05'36""",W,ICAO,,,2017-05-21 14:56:45,E,703910,,,RWitzen,AOC
ER-BRA-224,130.075,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D38'32""",S,"039D58'23""",W,ICAO,,,2017-05-21 14:56:45,E,704417,,,RWitzen,AOC
ER-BRA-187,130.375,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D38'33""",S,"039D55'14""",W,ICAO,,,2017-05-21 14:56:45,E,703843,,,RWitzen,AOC
ER-BRA-187,130.375,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D38'33""",S,"039D55'14""",W,ICAO,,,2017-05-21 14:56:45,E,703844,,,RWitzen,AOC
,131.15,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D39'28""",S,"040D50'35""",W,ICAO,,,2017-05-21 14:56:45,E,703476,,,RWitzen,AOC
,131.15,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D39'28""",S,"040D50'35""",W,ICAO,,,2017-05-21 14:56:45,E,703478,,,RWitzen,AOC
ER-BRA-190,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D39'36""",S,"040D24'39""",W,ICAO,,,2017-05-21 14:56:45,E,703930,,,RWitzen,AOC
ER-BRA-190,130.6,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D39'36""",S,"040D24'39""",W,ICAO,,,2017-05-21 14:56:45,E,703936,,,RWitzen,AOC
,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D39'38""",S,"040D14'17""",W,ICAO,,,2017-05-21 14:56:45,E,703503,,,RWitzen,AOC
,131.325,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D39'38""",S,"040D14'17""",W,ICAO,,,2017-05-21 14:56:45,E,703505,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D40'07""",S,"040D32'02""",W,ICAO,,,2017-05-21 14:56:45,E,703949,,,RWitzen,AOC
ER-BRA-192,130.775,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D40'07""",S,"040D32'02""",W,ICAO,,,2017-05-21 14:56:45,E,703962,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D40'36""",S,"040D36'19""",W,ICAO,,,2017-05-21 14:56:45,E,703698,,,RWitzen,AOC
ER-BRA-177,131.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D40'36""",S,"040D36'19""",W,ICAO,,,2017-05-21 14:56:45,E,703710,,,RWitzen,AOC
ER-BRA-175,130.3,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D40'39""",S,"040D36'22""",W,ICAO,,,2017-05-21 14:56:45,E,703674,,,RWitzen,AOC
ER-BRA-165,130.125,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D40'48""",S,"040D32'47""",W,ICAO,,,2017-05-21 14:56:45,E,703589,,,RWitzen,AOC
ER-BRA-165,130.125,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D40'48""",S,"040D32'47""",W,ICAO,,,2017-05-21 14:56:45,E,703596,,,RWitzen,AOC
ER-BRA-209,131.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D41'48""",S,"040D05'00""",W,ICAO,,,2017-05-21 14:56:45,E,704269,,,RWitzen,AOC
ER-BRA-209,131.475,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D41'48""",S,"040D05'00""",W,ICAO,,,2017-05-21 14:56:45,E,704270,,,RWitzen,AOC
ER-BRA-193,130.95,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D42'00""",S,"040D27'00""",W,ICAO,,,2017-05-21 14:56:45,E,703982,,,RWitzen,AOC
ER-BRA-193,130.95,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D42'00""",S,"040D27'00""",W,ICAO,,,2017-05-21 14:56:45,E,703984,,,RWitzen,AOC
ER-BRA-165,130.125,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D42'06""",S,"040D40'37""",W,ICAO,,,2017-05-21 14:56:45,E,703595,,,RWitzen,AOC
ER-BRA-165,130.125,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D42'06""",S,"040D40'37""",W,ICAO,,,2017-05-21 14:56:45,E,703602,,,RWitzen,AOC
ER-BRA-172,130.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D42'13""",S,"040D38'39""",W,ICAO,,,2017-05-21 14:56:45,E,703641,,,RWitzen,AOC
ER-BRA-172,130.275,Brazil,B,BACIA DE CAMPOS,AOC U 100/100,"22D42'13""",S,"040D38'39""",W,ICAO,,,2017-05-21 14:56:45,E,703651,,,RWitzen,AOC
